2019,IEEE Commun. Surv. Tutorials,"Visible Light Communication: Concepts, Applications and Challenges.",Luiz M. Matheus; Alex Borges Vieira; Luiz Filipe M. Vieira; Marcos Augusto M. Vieira; Omprakash Gnawali,https://doi.org/10.1109/COMST.2019.2913348,null,J,no_arxiv,0
2019,IM,"Automatic Quality of Experience Management for WLAN Networks using Multi-Armed Bandit.",Henrique Duarte Moura; Daniel Fernandes Macedo; Marcos Augusto Menezes Vieira,http://dl.ifip.org/db/conf/im/im2019/188986.pdf,null,C,no_arxiv,0
2019,MSWiM,"DCTP-A and DCTP-I: Collection Tree Protocols for Dual Radio Platforms.",Gabriel S. Luz; Luiz Filipe M. Vieira; Marcos Augusto M. Vieira; Omprakash Gnawali,https://doi.org/10.1145/3345768.3355912,null,C,no_arxiv,0
2018,Ad Hoc Networks,"Mobile Matrix: Routing under mobility in IoT, IoMT, and Social IoT.",Bruno P. Santos; Olga Goussevskaia; Luiz Filipe M. Vieira; Marcos Augusto M. Vieira; Antonio A. F. Loureiro,https://doi.org/10.1016/j.adhoc.2018.05.012,null,J,no_arxiv,0
2018,Computer Networks,"Matrix: Multihop Address allocation and dynamic any-To-any Routing for 6LoWPAN.",Bruna Soares Peres; Bruno P. Santos; Otavio Augusto de Oliveira Souza; Olga Goussevskaia; Marcos Augusto M. Vieira; Luiz Filipe M. Vieira; Antonio A. F. Loureiro,https://doi.org/10.1016/j.comnet.2018.04.017,null,J,no_arxiv,0
2018,MSWiM,"FWB: Funneling Wider Bandwidth Algorithm for High Performance Data Collection in Wireless Sensor Networks.",Rodrigo C. Tavares; Marcos Carvalho; Marcos Augusto M. Vieira; Luiz Filipe M. Vieira; Bhaskar Krishnamachari,https://doi.org/10.1145/3242102.3242112,null,C,no_arxiv,0
2017,Ad Hoc Networks,"CodeDrip: Improving data dissemination for wireless sensor networks with network coding.",Nildo dos Santos Ribeiro Júnior; Rodrigo C. Tavares; Marcos Augusto M. Vieira; Luiz Filipe M. Vieira; Omprakash Gnawali,https://doi.org/10.1016/j.adhoc.2016.09.023,null,J,no_arxiv,0
2017,Computer Networks,"CGR: Centrality-based green routing for Low-power and Lossy Networks.",Bruno P. Santos; Luiz Filipe M. Vieira; Marcos Augusto M. Vieira,https://doi.org/10.1016/j.comnet.2017.09.009,null,J,no_arxiv,0
2017,MSWiM,"Scheduling Nodes in Underwater Networks using Voronoi Diagram.",Eduardo P. M. Câmara Júnior; Luiz Filipe M. Vieira; Marcos Augusto M. Vieira,https://doi.org/10.1145/3127540.3127565,null,C,no_arxiv,0
2016,Computer Networks,"Wireless scheduling with multiple data rates: From physical interference to disk graphs.",Olga Goussevskaia; Luiz Filipe M. Vieira; Marcos Augusto M. Vieira,https://doi.org/10.1016/j.comnet.2016.06.016,null,J,no_arxiv,0
2016,MASS,"FlushMF: A Transport Protocol Using Multiple Frequencies for Wireless Sensor Network.",Rodrigo C. Tavares; Marcos Augusto M. Vieira; Luiz Filipe M. Vieira,https://doi.org/10.1109/MASS.2016.033,null,C,no_arxiv,0
2016,MSWiM,"Matrix: Multihop Address Allocation and Dynamic Any-to-Any Routing for 6LoWPAN.",Bruna Soares Peres; Otavio Augusto de Oliveira Souza; Bruno Pereira Santos; Edson Roteia Araujo Junior; Olga Goussevskaia; Marcos Augusto Menezes Vieira; Luiz Filipe Menezes Vieira; Antonio Alfredo Ferreira Loureiro,https://doi.org/10.1145/2988287.2989139,null,C,no_arxiv,0
2016,Networking,"Efficient virtual network isolation in multi-tenant data centers on commodity ethernet switches.",Heitor Moraes; Marcos Augusto M. Vieira; Ítalo Cunha; Dorgival O. Guedes,https://doi.org/10.1109/IFIPNetworking.2016.7497251,null,C,no_arxiv,0
2020,J. Intelligent & Robotic Syst.,"Localization Using Ultra Wideband and IEEE 802.15.4 Radios with Nonlinear Bayesian Filters: a Comparative Study.",Elerson Rubens da Silva Santos; Hector Azpurua; Paulo A. F. Rezeck; Maurício F. S. Corrêa; Marcos Augusto M. Vieira; Gustavo M. Freitas; Douglas Guimarães Macharet,https://doi.org/10.1007/s10846-019-01126-7,null,J,no_arxiv,0
2020,IROS,"Mobile Robot Localization under Non-Gaussian noise using Correntropy Similarity Metric.",Elerson R. S. Santos; Marcos Augusto M. Vieira; Gaurav S. Sukhatme,https://doi.org/10.1109/IROS45743.2020.9340795,null,C,no_arxiv,0
2020,IROS,"Pac-Man is Overkill.",Renato Fernando dos Santos; Ragesh K. Ramachandran; Marcos Augusto M. Vieira; Gaurav S. Sukhatme,https://doi.org/10.1109/IROS45743.2020.9341274,null,C,no_arxiv,0
